1,Source 1: 16項貨物・キャッチオール規制対象品目表,https://www.meti.go.jp/policy/anpo/law_document/tutatu/t07sonota/t07sonota_kanzeiteiritu.pdf,,,,
640,,120,−−− ジクロロジフルオロメタン（CFC-12）,,KG,ET
641,,130,−−− クロロトリフルオロメタン（CFC-13）,,KG,ET
642,,210,−−− ペンタクロロフルオロエタン（CFC-111）,,KG,ET
643,,220,−−− テトラクロロジフルオロエタン（CFC-112）,,KG,ET
644,,230,−−− トリクロロトリフルオロエタン（CFC-113）,,KG,ET
645,,240,−−− ジクロロテトラフルオロエタン（CFC-114）,,KG,ET
646,,250,−−− クロロペンタフルオロエタン（CFC-115）,,KG,ET
647,,310,−−− ヘプタクロロフルオロプロパン（CFC-211）,,KG,ET
648,,320,−−− ヘキサクロロジフルオロプロパン（CFC-212）,,KG,ET
649,,330,−−− ペンタクロロトリフルオロプロパン（CFC-213）,,KG,ET
650,,340,−−− テトラクロロテトラフルオロプロパン（CFC-214）,,KG,ET
651,,350,−−− トリクロロペンタフルオロプロパン（CFC-215）,,KG,ET
652,,360,−−− ジクロロヘキサフルオロプロパン（CFC-216）,,KG,ET
653,,370,−−− クロロヘプタフルオロプロパン（CFC-217）,,KG,ET
654,,900,−−− その他のもの,,KG,ET
655,2903.78,0,−− その他のペルハロゲン化誘導体,,KG,ET
656,2903.79,,−− その他のもの,,,
657,,,−−− メタン、エタン又はプロパンをふつ素及び塩素を用いてハロゲン化したもの,,,
658,,110,−−−− ジクロロフルオロメタン（HCFC-21）,,KG,ET
659,,120,−−−− クロロテトラフルオロエタン（HCFC-124）,,KG,ET
660,,190,−−−− その他のもの,,KG,ET
661,,,−−− その他のもの,,,
662,,910,−−−− その他のハロゲン化誘導体（メタン、エタン又はプロパンをふつ素及び臭素を用いてハロゲン化したものに限る。）,,KG,ET
663,,990,−−−− その他のもの,,KG,ET
664,,,− 飽和脂環式炭化水素、不飽和脂環式炭化水素又はシクロテルペン炭化水素のハロゲン化誘導体,,,
665,2903.81,0,"−− 1,2,3,4,5,6-ヘキサクロロシクロヘキサン（HCH（ISO））（リンデン（ISO、INN）を含む。）",,KG,ET
666,2903.82,0,−− アルドリン（ISO）、クロルデン（ISO）及びヘプタクロル（ISO）,,KG,ET
667,2903.83,0,−− マイレックス（ISO）,,KG,ET
668,2903.89,,−− その他のもの,,,
669,,100,−−− ペルフルオロシクロブタン（PFC-c318）,,KG,ET
670,,900,−−− その他のもの,,KG,ET
671,,,− 芳香族炭化水素のハロゲン化誘導体,,,
672,2903.91,0,−− クロロベンゼン、オルト-ジクロロベンゼン及びパラ-ジクロロベンゼン,,KG,
673,2903.92,0,"−− ヘキサクロロベンゼン（ISO）及びDDT（ISO）（クロフェノタン（INN）、1,1,1-トリクロロ-2,2-ビス（パラ-クロロフェニル）エタン）",,KG,ET
674,2903.93,0,−− ペンタクロロベンゼン（ISO）,,KG,ET
675,2903.94,0,−− ヘキサブロモビフェニル,,KG,ET
676,2903.99,0,−− その他のもの,,KG,ET
677,29.04,,炭化水素のスルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体（ハロゲン化してあるかないかを問わない。）,,,
678,2904.1,0,− スルホン基のみを有する誘導体並びにその塩及びエチルエステル,,KG,ET
679,2904.2,0,− ニトロ基又はニトロソ基のみを有する誘導体,,KG,ET
680,,,− ペルフルオロオクタンスルホン酸及びその塩並びにペルフルオロオクタンスルホニルフルオリド,,,
681,2904.31,0,−− ペルフルオロオクタンスルホン酸,,KG,ET
682,2904.32,0,−− ペルフルオロオクタンスルホン酸アンモニウム,,KG,ET
683,2904.33,0,−− ペルフルオロオクタンスルホン酸リチウム,,KG,ET
684,2904.34,0,−− ペルフルオロオクタンスルホン酸カリウム,,KG,ET
685,2904.35,0,−− その他のペルフルオロオクタンスルホン酸塩,,KG,ET
686,2904.36,0,−− ペルフルオロオクタンスルホニルフルオリド,,KG,ET
687,,,− その他のもの,,,
688,2904.91,0,−−トリクロロニトロメタン（クロロピクリン）,,KG,ET
689,2904.99,0,−−その他のもの,,KG,ET
690,,,第2節 アルコール並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
691,29.05,,非環式アルコール並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
692,,,− 飽和一価アルコール,,,
693,2905.11,0,−− メタノール（メチルアルコール）,,KG,
694,2905.12,0,−− プロパン-1-オール（プロピルアルコール）及びプロパン-2-オール（イソプロピルアルコール）,,KG,
695,2905.13,0,−− ブタン-1-オール（ノルマル-ブチルアルコール）,,KG,
696,2905.14,0,−− その他のブタノール,,KG,ET
697,2905.16,0,−− オクタノール（オクチルアルコール）及びその異性体,,KG,
698,2905.17,0,−− ドデカン-1-オール（ラウリルアルコール）、ヘキサデカン-1-オール（セチルアルコール）及びオクタデカン-1-オール（ステアリルアルコール）,,KG,ET
699,2905.19,0,−− その他のもの,,KG,ET
700,,,− 不飽和一価アルコール,,,
701,2905.22,0,−− 非環式テルペンアルコール,,KG,ET
702,2905.29,0,−− その他のもの,,KG,ET
703,,,,,,NA
704,,,− 二価アルコール,,,
705,2905.31,0,−− エチレングリコール（エタンジオール）,,KG,
706,2905.32,0,"−− プロピレングリコール（プロパン-1,2-ジオール）",,KG,
707,2905.39,0,−− その他のもの,,KG,
708,,,− その他の多価アルコール,,,
709,2905.41,0,"−− 2-エチル-2-(ヒドロキシメチル)プロパン-1,3-ジオール（トリメチロールプロパン）",,KG,
710,2905.42,0,−− ペンタエリトリトール,,KG,
711,2905.43,0,−− マンニトール,,KG,
712,2905.44,0,−− D-グルシトール（ソルビトール）,,KG,
713,2905.45,0,−− グリセリン,,KG,
714,2905.49,0,−− その他のもの,,KG,ET
715,,,− 非環式アルコールのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
716,2905.51,0,−− エトクロルビノール（INN）,,KG,ET
717,2905.59,0,−− その他のもの,,KG,ET
718,29.06,,環式アルコール並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
719,,,− 飽和脂環式アルコール、不飽和脂環式アルコール及びシクロテルペンアルコール並びにこれらの誘導体,,,
720,2906.11,0,−− メントール,,KG,
721,2906.12,0,−− シクロヘキサノール、メチルシクロヘキサノール及びジメチルシクロヘキサノール,,KG,
722,2906.13,0,−− ステロール及びイノシトール,,KG,
723,2906.19,0,−− その他のもの,,KG,
724,,,− 芳香族アルコール及びその誘導体,,,
725,2906.21,0,−− ベンジルアルコール,,KG,
726,2906.29,0,−− その他のもの,,KG,
727,,,第3節 フェノール及びフェノールアルコール並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
728,29.07,,フェノール及びフェノールアルコール,,,
729,,,− 一価フェノール,,,
730,2907.11,0,−− 石炭酸（ヒドロキシベンゼン）及びその塩,,KG,
731,2907.12,0,−− クレゾール及びその塩,,KG,
732,2907.13,0,−− オクチルフェノール及びノニルフェノール並びにこれらの異性体並びにこれらの塩,,KG,
733,2907.15,0,−− ナフトール及びその塩,,KG,
734,2907.19,0,−− その他のもの,,KG,ET
735,,,− 多価フェノール及びフェノールアルコール,,,
736,2907.21,0,−− レソルシノール及びその塩,,KG,ET
737,2907.22,0,−− ヒドロキノン（キノール）及びその塩,,KG,
738,2907.23,0,"−− 4,4'-イソプロピリデンジフェノール（ビスフェノールA又はジフェニロールプロパン）及びその塩",,KG,
739,2907.29,0,−− その他のもの,,KG,
740,29.08,,フェノール又はフェノールアルコールのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
741,,,− ハロゲン置換基のみを有する誘導体及びその塩,,,
742,2908.11,0,−− ペンタクロロフェノール（ISO）,,KG,ET
743,2908.19,0,−− その他のもの,,KG,ET
744,,,− その他のもの,,,
745,2908.91,0,−− ジノセブ（ISO）及びその塩,,KG,ET
746,2908.92,0,"−− 4,6-ジニトロ-オルト-クレゾール（DNOC（ISO））及びその塩",,KG,ET
747,2908.99,0,−− その他のもの,,KG,ET
748,,,第4節 エーテル、アルコールペルオキシド、エーテルペルオキシド、ケトンペルオキシド、エポキシドで三員環のもの、アセタール及びヘミアセタール並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
749,29.09,,エーテル、エーテルアルコール、エーテルフェノール、エーテルアルコールフェノール、アルコールペルオキシド、エーテルペルオキシド及びケトンペルオキシド（化学的に単一であるかないかを問わない。）並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
750,,,− 非環式エーテル並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
751,2909.11,0,−− ジエチルエーテル,,KG,ET
752,,,,,,NA
753,2909.19,,−− その他のもの,,,
754,,100,−−− 飽和非環式エーテルのふつ素化誘導体,,KG,ET
755,,,,,,NA
756,,900,−−− その他のもの,,KG,ET
757,,,,,,NA
758,2909.2,0,− 飽和脂環式エーテル、不飽和脂環式エーテル及びシクロテルペンエーテル並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,ET
759,2909.3,0,− 芳香族エーテル並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,ET
760,,,− エーテルアルコール並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
761,2909.41,0,"−− 2,2'-オキシジエタノール（ジエチレングリコール又はジゴール）",,KG,ET
762,2909.43,0,−− エチレングリコール又はジエチレングリコールのモノブチルエーテル,,KG,ET
763,2909.44,0,−− エチレングリコール又はジエチレングリコールのその他のモノアルキルエーテル,,KG,ET
764,2909.49,0,−− その他のもの,,KG,ET
765,2909.5,0,− エーテルフェノール及びエーテルアルコールフェノール並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,ET
766,2909.6,0,− アルコールペルオキシド、エーテルペルオキシド及びケトンペルオキシド並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,ET
767,29.1,,三員環のエポキシド、エポキシアルコール、エポキシフェノール及びエポキシエーテル並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
768,2910.1,0,− オキシラン（エチレンオキシド）,,KG,
769,2910.2,0,− メチルオキシラン（プロピレンオキシド）,,KG,
770,2910.3,0,"− 1-クロロ-2,3-エポキシプロパン（エピクロロヒドリン）",,KG,
771,2910.4,0,− ディルドリン（ISO、INN）,,KG,ET
772,2910.5,0,− エンドリン（ISO）,,KG,ET
773,2910.9,0,− その他のもの,,KG,ET
774,29.11,,,,,
775,2911,0,アセタール及びヘミアセタール（他の酸素官能基を有するか有しないかを問わない。）並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,ET
776,,,第5節 アルデヒド官能化合物,,,
777,29.12,,アルデヒド（他の酸素官能基を有するか有しないかを問わない。）、アルデヒドの環式重合体及びパラホルムアルデヒド,,,
778,,,− 非環式アルデヒド（他の酸素官能基を有しないものに限る。）,,,
779,2912.11,0,−− メタナール（ホルムアルデヒド）,,KG,
780,2912.12,0,−− エタナール（アセトアルデヒド）,,KG,
781,2912.19,0,−− その他のもの,,KG,
782,,,− 環式アルデヒド（他の酸素官能基を有しないものに限る。）,,,
783,2912.21,0,−− ベンズアルデヒド,,KG,
784,2912.29,0,−− その他のもの,,KG,
785,,,− アルデヒドアルコール、アルデヒドエーテル、アルデヒドフェノール及び他の酸素官能基を有するアルデヒド,,,
786,2912.41,0,−− バニリン（4-ヒドロキシ-3-メトキシベンズアルデヒド）,,KG,
787,2912.42,0,−− エチルバニリン（3-エトキシ-4-ヒドロキシベンズアルデヒド）,,KG,
788,2912.49,0,−− その他のもの,,KG,
789,2912.5,0,− アルデヒドの環式重合体,,KG,
790,2912.6,0,− パラホルムアルデヒド,,KG,
791,29.13,,,,,
792,2913,0,第29.12項の物品のハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,KG,
793,,,第6節 ケトン官能化合物及びキノン官能化合物,,,
794,29.14,,ケトン及びキノン（他の酸素官能基を有するか有しないかを問わない。）並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
795,,,− 非環式ケトン（他の酸素官能基を有しないものに限る。）,,,
796,2914.11,0,−− アセトン,,KG,ET
797,,,,,,NA
798,2914.12,0,−− ブタノン（メチルエチルケトン）,,KG,ET
799,,,,,,NA
800,2914.13,0,−− 4-メチルペンタン-2-オン（メチルイソブチルケトン）,,KG,
801,2914.19,0,−− その他のもの,,KG,ET
802,,,− 飽和脂環式ケトン、不飽和脂環式ケトン及びシクロテルペンケトン（他の酸素官能基を有しないものに限る。）,,,
803,2914.22,0,−− シクロヘキサノン及びメチルシクロヘキサノン,,KG,
804,2914.23,0,−− イオノン及びメチルイオノン,,KG,
805,2914.29,0,−− その他のもの,,KG,
806,,,− 芳香族ケトン（他の酸素官能基を有しないものに限る。）,,,
807,2914.31,0,−− フェニルアセトン（フェニルプロパン-2-オン）,,KG,AD
808,2914.39,0,−− その他のもの,,KG,
809,2914.4,0,− ケトンアルコール及びケトンアルデヒド,,KG,
810,2914.5,0,− ケトンフェノール及び他の酸素官能基を有するケトン,,KG,
811,,,− キノン,,,
812,2914.61,0,−− アントラキノン,,KG,
813,2914.62,0,−− コエンザイムQ10（ユビデカレノン（INN））,,KG,
814,2914.69,0,−− その他のもの,,KG,
815,,,− ハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
816,2914.71,0,−− クロルデコン（ISO）,,KG,ET
817,2914.79,0,−− その他のもの,,KG,ET
818,,,第7節 カルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
819,29.15,,飽和非環式モノカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
820,,,− ぎ酸並びにその塩及びエステル,,,
821,2915.11,0,−− ぎ酸,,KG,
822,2915.12,0,−− ぎ酸の塩,,KG,ET
823,2915.13,0,−− ぎ酸のエステル,,KG,
824,,,− 酢酸及びその塩並びに無水酢酸,,,
825,2915.21,0,−− 酢酸,,KG,
826,2915.24,0,−− 無水酢酸,,KG,ET
827,,,,,,NA
828,2915.29,0,−− その他のもの,,KG,ET
829,,,− 酢酸のエステル,,,
830,2915.31,0,−− 酢酸エチル,,KG,
831,2915.32,0,−− 酢酸ビニル,,KG,
832,2915.33,0,−− 酢酸ノルマル-ブチル,,KG,
833,2915.36,0,−− 酢酸ジノセブ（ISO）,,KG,ET
834,2915.39,0,−− その他のもの,,KG,
835,2915.4,0,− モノクロロ酢酸、ジクロロ酢酸及びトリクロロ酢酸並びにこれらの塩及びエステル,,KG,
836,2915.5,0,− プロピオン酸並びにその塩及びエステル,,KG,ET
837,2915.6,0,− ブタン酸及びペンタン酸並びにこれらの塩及びエステル,,KG,ET
838,2915.7,0,− パルミチン酸及びステアリン酸並びにこれらの塩及びエステル,,KG,ET
839,2915.9,0,− その他のもの,,KG,ET
840,29.16,,不飽和非環式モノカルボン酸及び環式モノカルボン酸並びにこれらの酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
841,,,− 不飽和非環式モノカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
842,2916.11,0,−− アクリル酸及びその塩,,KG,
843,2916.12,0,−− アクリル酸のエステル,,KG,
844,2916.13,0,−− メタクリル酸及びその塩,,KG,
845,2916.14,0,−− メタクリル酸のエステル,,KG,
846,2916.15,0,−− オレイン酸、リノール酸及びリノレン酸並びにこれらの塩及びエステル,,KG,
847,2916.16,0,−− ビナパクリル（ISO）,,KG,ET
848,2916.19,0,−− その他のもの,,KG,
849,2916.2,0,− 飽和脂環式モノカルボン酸、不飽和脂環式モノカルボン酸及びシクロテルペンモノカルボン酸並びにこれらの酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,KG,ET
850,,,− 芳香族モノカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
851,2916.31,0,−− 安息香酸並びにその塩及びエステル,,KG,
852,2916.32,0,−− 過酸化ベンゾイル及び塩化ベンゾイル,,KG,ET
853,2916.34,0,−− フェニル酢酸及びその塩,,KG,ET
854,,,,,,AD
855,2916.39,0,−− その他のもの,,KG,ET
856,29.17,,ポリカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
857,,,− 非環式ポリカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
858,2917.11,0,−− しゆう酸並びにその塩及びエステル,,KG,ET
859,2917.12,0,−− アジピン酸並びにその塩及びエステル,,KG,
860,2917.13,0,−− アゼライン酸及びセバシン酸並びにこれらの塩及びエステル,,KG,
861,2917.14,0,−− 無水マレイン酸,,KG,
862,2917.19,0,−− その他のもの,,KG,ET
863,2917.2,0,− 飽和脂環式ポリカルボン酸、不飽和脂環式ポリカルボン酸及びシクロテルペンポリカルボン酸並びにこれらの酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,KG,
864,,,− 芳香族ポリカルボン酸並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
865,2917.32,0,−− オルトフタル酸ジオクチル,,KG,
866,2917.33,0,−− オルトフタル酸ジノニル及びオルトフタル酸ジデシル,,KG,
867,2917.34,0,−− その他のオルトフタル酸エステル,,KG,
868,2917.35,0,−− 無水フタル酸,,KG,
869,2917.36,,−− テレフタル酸及びその塩,,,
870,,100,−−− テレフタル酸,,KG,
871,,900,−−− その他のもの,,KG,
872,2917.37,0,−− テレフタル酸ジメチル,,KG,
873,2917.39,0,−− その他のもの,,KG,
874,29.18,,カルボン酸（他の酸素官能基を有するものに限る。）並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
875,,,− アルコール官能のカルボン酸（他の酸素官能基を有するものを除く。）並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
876,2918.11,,−− 乳酸並びにその塩及びエステル,,,
877,,100,−−− 乳酸,,KG,
878,,900,−−− その他のもの,,KG,
879,2918.12,0,−− 酒石酸,,KG,
880,2918.13,0,−− 酒石酸の塩及びエステル,,KG,
881,2918.14,0,−− くえん酸,,KG,
882,2918.15,0,−− くえん酸の塩及びエステル,,KG,ET
883,2918.16,0,−− グルコン酸並びにその塩及びエステル,,KG,
884,2918.17,0,"−− 2,2-ジフェニル-2-ヒドロキシ酢酸（ベンジル酸）",,KG,ET
885,,,,,,NA
886,2918.18,0,−− クロロベンジレート（ISO）,,KG,ET
887,2918.19,0,−− その他のもの,,KG,ET
888,,,,,,NA
889,,,− フェノール官能のカルボン酸（他の酸素官能基を有するものを除く。）並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,,
890,2918.21,0,−− サリチル酸及びその塩,,KG,ET
891,2918.22,0,−− オルト-アセチルサリチル酸並びにその塩及びエステル,,KG,
892,2918.23,0,−− サリチル酸のその他のエステル及びその塩,,KG,
893,2918.29,0,−− その他のもの,,KG,ET
894,2918.3,0,− アルデヒド官能又はケトン官能のカルボン酸（他の酸素官能基を有するものを除く。）並びにその酸無水物、酸ハロゲン化物、酸過酸化物及び過酸並びにこれらの誘導体,,KG,
895,,,− その他のもの,,,
896,2918.91,0,"−− 2,4,5-T（ISO）（2,4,5-トリクロロフェノキシ酢酸）並びにその塩及びエステル",,KG,ET
897,2918.99,0,−− その他のもの,,KG,ET
898,,,第8節 非金属の無機酸のエステル及びその塩並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
899,29.19,,りん酸エステル及びその塩（ラクトホスフェートを含む。）並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
900,2919.1,0,"− トリス（2,3-ジブロモプロピル）ホスフェート",,KG,ET
901,2919.9,0,− その他のもの,,KG,ET
902,29.2,,非金属のその他の無機酸のエステル（ハロゲン化水素酸エステルを除く。）及びその塩並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
903,,,− チオりん酸エステル（ホスホロチオエート）及びその塩並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
904,2920.11,0,−− パラチオン（ISO）及びパラチオンメチル（ISO）（メチルパラチオン）,,KG,ET
905,2920.19,0,−− その他のもの,,KG,ET
906,,,− 亜りん酸エステル及びその塩並びにこれらのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体,,,
907,2920.21,0,−− 亜りん酸ジメチル,,KG,ET
908,2920.22,0,−− 亜りん酸ジエチル,,KG,ET
909,2920.23,0,−− 亜りん酸トリメチル,,KG,ET
910,2920.24,0,−− 亜りん酸トリエチル,,KG,ET
911,2920.29,0,−− その他のもの,,KG,ET
912,2920.3,0,− エンドスルファン（ISO）,,KG,ET
913,2920.9,0,− その他のもの,,KG,ET
914,,,第9節 窒素官能化合物,,,
915,29.21,,アミン官能化合物,,,
916,,,− 非環式モノアミン及びその誘導体並びにこれらの塩,,,
917,2921.11,0,−− メチルアミン、ジメチルアミン及びトリメチルアミン並びにこれらの塩,,KG,ET
918,2921.12,0,"−− 2-(N,N-ジメチルアミノ)エチルクロリド塩酸塩",,KG,ET
919,,,,,,NA
920,2921.13,0,"−− 2-(N,N-ジエチルアミノ)エチルクロリド塩酸塩",,KG,ET
921,,,,,,NA
922,2921.14,0,"−− 2-(N,N-ジイソプロピルアミノ)エチルクロリド塩酸塩",,KG,ET
923,,,,,,NA
924,2921.19,0,−− その他のもの,,KG,ET
925,,,,,,NA
926,,,− 非環式ポリアミン及びその誘導体並びにこれらの塩,,,
927,2921.21,0,−− エチレンジアミン及びその塩,,KG,ET
928,2921.22,0,−− ヘキサメチレンジアミン及びその塩,,KG,ET
929,2921.29,0,−− その他のもの,,KG,ET
930,2921.3,0,− 飽和脂環式モノアミン、不飽和脂環式モノアミン、シクロテルペンモノアミン、飽和脂環式ポリアミン、不飽和脂環式ポリアミン及びシクロテルペンポリアミン並びにこれらの誘導体並びにこれらの塩,,KG,ET
931,,,,,,NA
932,,,− 芳香族モノアミン及びその誘導体並びにこれらの塩,,,
933,2921.41,0,−− アニリン及びその塩,,KG,ET
934,2921.42,0,−− アニリン誘導体及びその塩,,KG,ET
935,2921.43,0,−− トルイジン及びその誘導体並びにこれらの塩,,KG,ET
936,2921.44,0,−− ジフェニルアミン及びその誘導体並びにこれらの塩,,KG,ET
937,2921.45,0,−− 1-ナフチルアミン（アルファ-ナフチルアミン）及び2-ナフチルアミン（ベータ-ナフチルアミン）並びにこれらの誘導体並びにこれらの塩,,KG,ET
938,2921.46,0,−− アンフェタミン（INN）、ベンツフェタミン（INN）、デキサンフェタミン（INN）、エチランフェタミン（INN）、フェンカンファミン（INN）、レフェタミン（INN）、レバンフェタミン（INN）、メフェノレクス（INN）及びフェンテルミン（INN）並びにこれらの塩,,KG,ET
939,,,,,,AD
940,,,,,,NA
941,2921.49,0,−− その他のもの,,KG,ET
942,,,,,,AD
943,,,,,,NA
944,,,− 芳香族ポリアミン及びその誘導体並びにこれらの塩,,,
945,2921.51,0,−− オルト-フェニレンジアミン、メタ-フェニレンジアミン、パラ-フェニレンジアミン及びジアミノトルエン並びにこれらの誘導体並びにこれらの塩,,KG,ET
946,,,,,,NA
947,2921.59,0,−− その他のもの,,KG,ET
948,,,,,,AD
949,,,,,,NA
950,29.22,,酸素官能のアミノ化合物,,,
951,,,− アミノアルコール（二種類以上の酸素官能基を有するものを除く。）並びにそのエーテル及びエステル並びにこれらの塩,,,
952,2922.11,0,−− モノエタノールアミン及びその塩,,KG,
953,2922.12,0,−− ジエタノールアミン及びその塩,,KG,ET
954,2922.14,0,−− デキストロプロポキシフェン（INN）及びその塩,,KG,ET
955,,,,,,NA
956,2922.15,0,−− トリエタノールアミン,,KG,ET
957,2922.16,0,−− ペルフルオロオクタンスルホン酸ジエタノールアンモニウム,,KG,ET
958,2922.17,0,−− メチルジエタノールアミン及びエチルジエタノールアミン,,KG,ET
959,,,,,,NA
960,2922.18,0,"−− 2-(N,N-ジイソプロピルアミノ)エタノール",,KG,ET
961,,,,,,NA
962,2922.19,0,−− その他のもの,,KG,ET
963,,,,,,NA
964,,,− アミノナフトールその他のアミノフェノール（二種類以上の酸素官能基を有するものを除く。）並びにそのエーテル及びエステル並びにこれらの塩,,,
965,2922.21,0,−− アミノヒドロキシナフタレンスルホン酸及びその塩,,KG,NA
966,2922.29,0,−− その他のもの,,KG,NA
967,,,− アミノアルデヒド、アミノケトン及びアミノキノン（二種類以上の酸素官能基を有するものを除く。）並びにこれらの塩,,,
968,2922.31,0,−− アンフェプラモン（INN）、メサドン（INN）及びノルメサドン（INN）並びにこれらの塩,,KG,ET
969,,,,,,NA
970,2922.39,0,−− その他のもの,,KG,ET
971,,,,,,NA
972,,,− アミノ酸（二種類以上の酸素官能基を有するものを除く。）及びそのエステル並びにこれらの塩,,,
973,2922.41,0,−− リジン及びそのエステル並びにこれらの塩,,KG,ET
974,2922.42,,−− グルタミン酸及びその塩,,,
975,,100,−−− グルタミン酸ソーダ,,KG,
976,,900,−−− その他のもの,,KG,
977,2922.43,0,−− アントラニル酸及びその塩,,KG,ET
978,,,,,,NA
979,2922.44,0,−− チリジン（INN）及びその塩,,KG,NA
980,2922.49,0,−− その他のもの,,KG,NA
981,2922.5,0,− アミノアルコールフェノール、アミノ酸フェノール及び酸素官能基を有するその他のアミノ化合物,,KG,NA
982,29.23,,第四級アンモニウム塩、水酸化第四級アンモニウム及びレシチンその他のホスホアミノリピド（レシチンその他のホスホアミノリピドについては、化学的に単一であるかないかを問わない。）,,,
983,2923.1,0,− コリン及びその塩,,KG,
984,2923.2,0,− レシチンその他のホスホアミノリピド,,KG,
985,2923.3,0,− ペルフルオロオクタンスルホン酸テトラエチルアンモニウム,,KG,ET
986,2923.4,0,− ペルフルオロオクタンスルホン酸ジデシルジメチルアンモニウム,,KG,ET
987,2923.9,0,− その他のもの,,KG,ET
988,29.24,,カルボキシアミド官能化合物及び炭酸のアミド官能化合物,,,
989,,,− 非環式アミド（非環式カルバマートを含む。）及びその誘導体並びにこれらの塩,,,
990,2924.11,0,−− メプロバメート（INN）,,KG,ET
991,,,,,,NA
992,2924.12,0,−− フルオロアセトアミド（ISO）、モノクロトホス（ISO）及びホスファミドン（ISO）,,KG,ET
993,2924.19,0,−− その他のもの,,KG,ET
994,,,,,,NA
995,,,− 環式アミド（環式カルバマートを含む。）及びその誘導体並びにこれらの塩,,,
996,2924.21,0,−− ウレイン及びその誘導体並びにこれらの塩,,KG,ET
997,,,,,,NA
